orig.ident,nCount_RNA,nFeature_RNA,novelty_score,RNA_snn_res.0.8,seurat_clusters
stim_treatment,2072,652,0.8485877134378491,2,2
stim_treatment,827,398,0.8911321893175885,1,1
stim_treatment,1320,530,0.8730047515804493,8,8
stim_treatment,1438,566,0.8717627059342926,1,1
stim_treatment,1260,549,0.8836273937527716,1,1
stim_treatment,2663,809,0.8489440648370413,10,10
stim_treatment,2834,818,0.8436894431914649,2,2
stim_treatment,4801,966,0.810841664057451,2,2
stim_treatment,1566,735,0.8971750137254727,17,17
stim_treatment,1225,488,0.8705639080607888,1,1
stim_treatment,1993,718,0.8656214960843354,1,1
stim_treatment,1071,472,0.8825504294527544,1,1
stim_treatment,1079,472,0.8816099877307781,8,8
stim_treatment,1302,504,0.8676623020103231,1,1
stim_treatment,1024,460,0.8845490050944375,1,1
stim_treatment,786,458,0.9189903841992304,1,1
stim_treatment,1877,593,0.8471314981371822,1,1
stim_treatment,769,307,0.8618163052797517,2,2
stim_treatment,1001,524,0.9063126256945634,8,8
stim_treatment,4026,1011,0.8335246521351469,2,2
stim_treatment,1370,541,0.8713550367619608,1,1
stim_treatment,1009,487,0.8946825342482049,1,1
stim_treatment,994,476,0.8933139106318059,5,5
stim_treatment,801,398,0.8953898462260719,5,5
stim_treatment,6344,1000,0.78898302515376,15,15
stim_treatment,1307,579,0.8865321715247789,1,1
stim_treatment,2748,1032,0.8763201622180674,8,8
stim_treatment,2212,592,0.8288489708842168,2,2
stim_treatment,3666,961,0.8368581160021046,2,2
stim_treatment,1677,679,0.8782263103829888,1,1
stim_treatment,3033,697,0.8165815524079837,2,2
stim_treatment,913,436,0.8915766064297879,11,11
stim_treatment,353,241,0.9349402196110891,6,6
stim_treatment,718,348,0.8898699246351764,5,5
stim_treatment,4621,1011,0.819909314450702,10,10
stim_treatment,1040,402,0.8631744366768399,16,16
stim_treatment,1382,522,0.8653601473897651,1,1
stim_treatment,1148,382,0.8438275814927599,2,2
stim_treatment,5156,1293,0.8381832570212007,2,2
stim_treatment,148,101,0.9235390181584086,2,2
stim_treatment,4856,1164,0.8317203467431328,2,2
stim_treatment,1606,569,0.8594294934540936,1,1
stim_treatment,1000,384,0.8614437414558437,2,2
stim_treatment,2720,705,0.8292712117803064,2,2
stim_treatment,1158,463,0.8700504435537599,1,1
stim_treatment,1186,557,0.8932269188854806,11,11
stim_treatment,1218,645,0.9105252325148357,1,1
stim_treatment,1196,466,0.8669977203764025,1,1
stim_treatment,767,338,0.8766364269304128,1,1
stim_treatment,1290,575,0.8871847789993949,1,1
stim_treatment,1686,668,0.8753954585676983,1,1
stim_treatment,1646,579,0.8589270430235999,1,1
stim_treatment,1253,498,0.8706494327859612,1,1
stim_treatment,1607,706,0.8885809710736162,1,1
stim_treatment,955,354,0.8553692543881585,1,1
stim_treatment,671,319,0.8857575036786756,1,1
stim_treatment,2261,583,0.8245142328048359,2,2
stim_treatment,1085,420,0.8642101832891814,1,1
stim_treatment,3920,936,0.8268965490971552,2,2
stim_treatment,2419,768,0.8527398728127334,2,2
stim_treatment,1096,499,0.8875883866977704,8,8
stim_treatment,1098,517,0.8924187511452555,5,5
stim_treatment,1298,494,0.8652390858550919,1,1
stim_treatment,2280,571,0.8209319816637513,2,2
stim_treatment,1370,562,0.8766277571424967,8,8
stim_treatment,2106,800,0.8735147748349802,1,1
stim_treatment,1363,511,0.8640690639590899,11,11
stim_treatment,1152,557,0.8969125648464865,5,5
stim_treatment,712,449,0.9298036609966757,6,6
stim_treatment,916,463,0.899957819145131,5,5
stim_treatment,892,384,0.8759361475358977,1,1
stim_treatment,2136,604,0.835246244574735,2,2
stim_treatment,1046,452,0.8793212697231754,8,8
stim_treatment,1753,723,0.8814212457098667,1,1
stim_treatment,276,103,0.8246260540774176,16,16
stim_treatment,1385,580,0.8796664574941334,1,1
stim_treatment,954,484,0.9010913816464046,1,1
stim_treatment,1225,481,0.8685320203950094,1,1
stim_treatment,757,371,0.8924238778950262,5,5
stim_treatment,344,193,0.901046579747126,0,0
stim_treatment,5531,1304,0.8323379679152266,2,2
stim_treatment,787,379,0.8904218607831255,1,1
stim_treatment,3503,1255,0.8742265649214778,5,5
stim_treatment,862,401,0.8867783782810174,5,5
stim_treatment,1046,474,0.8861567359540612,8,8
stim_treatment,986,397,0.8680351866817297,1,1
stim_treatment,829,387,0.8866412938088967,1,1
stim_treatment,2463,696,0.8381657285529612,2,2
stim_treatment,1238,461,0.8612808046430354,2,2
stim_treatment,1385,571,0.8775044349227086,1,1
stim_treatment,722,324,0.8782621448274684,1,1
stim_treatment,3093,891,0.845145162316367,2,2
stim_treatment,846,420,0.8961111731945655,5,5
stim_treatment,1276,532,0.8776698940410873,5,5
stim_treatment,3359,873,0.8340439850438438,2,2
stim_treatment,3067,877,0.8440611367753474,2,2
stim_treatment,1755,693,0.875613620179802,8,8
stim_treatment,414,244,0.9122619469419616,11,11
stim_treatment,504,286,0.9089469645942767,5,5
stim_treatment,482,192,0.8510105101259452,0,0
stim_treatment,4083,1108,0.8431340752927077,2,2
stim_treatment,2866,750,0.831597219505651,2,2
stim_treatment,1517,620,0.8778385247529578,1,1
stim_treatment,1254,610,0.8989872025531767,11,11
stim_treatment,1103,478,0.8806446662233135,3,3
stim_treatment,1529,670,0.8874727294314545,1,1
stim_treatment,1261,548,0.8832738520040152,8,8
stim_treatment,356,248,0.9384670217831453,6,6
stim_treatment,4780,1577,0.8691111181369658,5,5
stim_treatment,1102,463,0.8762070600332595,1,1
stim_treatment,2909,828,0.8424498379846347,2,2
stim_treatment,1236,508,0.8751124024253119,1,1
stim_treatment,1152,382,0.8434112175674144,2,2
stim_treatment,1164,444,0.8634780073644834,1,1
stim_treatment,671,343,0.896902367301054,1,1
stim_treatment,3815,870,0.8207521239829555,2,2
stim_treatment,1066,612,0.9204012190371045,6,6
stim_treatment,1740,638,0.8655386676217429,1,1
stim_treatment,1526,561,0.8634885415740989,1,1
stim_treatment,1359,477,0.8548773605004453,1,1
stim_treatment,1333,474,0.8562956108753607,1,1
stim_treatment,1048,406,0.8636470241369633,1,1
stim_treatment,1327,511,0.8672855737663436,1,1
stim_treatment,2047,587,0.8361641695667715,2,2
stim_treatment,3461,972,0.8441639112963066,10,10
stim_treatment,2499,747,0.8456498726581227,2,2
stim_treatment,2208,691,0.8491264467291816,2,2
stim_treatment,3332,1141,0.8678801235765075,13,13
stim_treatment,3424,907,0.8367743785259282,2,2
stim_treatment,245,113,0.8593284731938151,8,8
stim_treatment,1093,479,0.8820896889247093,1,1
stim_treatment,947,450,0.8914316301820988,5,5
stim_treatment,1745,842,0.9023740558271117,1,1
stim_treatment,1505,561,0.8651239289672485,1,1
stim_treatment,1479,651,0.8875738916396296,6,6
stim_treatment,2061,800,0.8759872260680794,5,5
stim_treatment,5969,1231,0.818415943415132,8,8
stim_treatment,3693,826,0.817681495506889,2,2
stim_treatment,321,181,0.9007277247327327,1,1
stim_treatment,1475,563,0.8679990284053533,10,10
stim_treatment,956,470,0.8965393756645574,1,1
stim_treatment,1504,612,0.8770960169823387,8,8
stim_treatment,1093,480,0.882387759730783,1,1
stim_treatment,967,428,0.881429769534499,8,8
stim_treatment,511,266,0.8953119644404077,1,1
stim_treatment,3196,900,0.8429597677511145,15,15
stim_treatment,1940,856,0.8919253670261272,1,1
stim_treatment,1546,610,0.8733605754370073,1,1
stim_treatment,1319,596,0.8894322213761698,5,5
stim_treatment,2627,923,0.8671549419818074,1,1
stim_treatment,1894,594,0.8463426476091805,8,8
stim_treatment,810,362,0.8797392986124651,3,3
stim_treatment,3316,963,0.8474731523668146,8,8
stim_treatment,3244,916,0.8435850964329071,2,2
stim_treatment,1157,453,0.8670614297497578,1,1
stim_treatment,1941,610,0.8471132006223242,2,2
stim_treatment,877,418,0.8906478572690111,8,8
stim_treatment,4748,1315,0.848338546683052,10,10
stim_treatment,1796,580,0.8491603774692291,1,1
stim_treatment,3066,915,0.8493789791862382,10,10
stim_treatment,4871,1355,0.8493122620519619,2,2
stim_treatment,4290,1013,0.8274314612939525,2,2
stim_treatment,336,238,0.9407196326820904,11,11
stim_treatment,1088,472,0.8805626537763622,8,8
stim_treatment,2411,609,0.8233160633238508,2,2
stim_treatment,3082,923,0.8499122806304572,10,10
stim_treatment,2510,967,0.8781508811329185,8,8
stim_treatment,471,300,0.9267122633097359,6,6
stim_treatment,499,254,0.8913061896528792,1,1
stim_treatment,669,412,0.9254877342533333,6,6
stim_treatment,1741,631,0.8639935883087142,1,1
stim_treatment,1652,584,0.8596656971731651,2,2
stim_treatment,1291,417,0.8422366365924816,1,1
stim_treatment,1677,599,0.8613423303355989,2,2
stim_treatment,1765,571,0.8490461538259716,10,10
stim_treatment,1453,547,0.8658309137454367,1,1
stim_treatment,652,284,0.8717492887860091,8,8
stim_treatment,1015,407,0.8679939745046648,1,1
stim_treatment,1373,648,0.8960708183041602,5,5
stim_treatment,1055,517,0.8975401754647712,6,6
stim_treatment,398,210,0.8932014365098728,1,1
stim_treatment,839,432,0.9014016127591727,5,5
stim_treatment,3328,871,0.8347146896929205,2,2
stim_treatment,1812,667,0.8667859773318113,1,1
stim_treatment,4147,1177,0.8488121107925646,2,2
stim_treatment,1743,637,0.8651287115729848,1,1
stim_treatment,4297,561,0.756630264149362,0,0
stim_treatment,2198,666,0.8448386706173816,2,2
stim_treatment,1079,435,0.8699210688338803,1,1
stim_treatment,1864,606,0.850793042424172,1,1
stim_treatment,1492,540,0.8609303046598497,1,1
stim_treatment,1422,591,0.8790598609772945,1,1
stim_treatment,672,411,0.9244784000403575,6,6
stim_treatment,1201,566,0.893904200906038,1,1
stim_treatment,212,133,0.9129600229431932,1,1
stim_treatment,2520,741,0.8437166318906759,2,2
stim_treatment,577,345,0.9191081143698763,6,6
stim_treatment,652,327,0.8935062275522032,2,2
stim_treatment,2916,761,0.8316194399895028,15,15
stim_treatment,886,445,0.8985308104859974,8,8
stim_treatment,1551,711,0.8938315851160693,5,5
stim_treatment,2841,814,0.8428112492923443,2,2
stim_treatment,2001,580,0.8370860827338271,1,1
stim_treatment,840,436,0.9026109448058823,6,6
stim_treatment,2621,863,0.8588676672101417,10,10
stim_treatment,225,123,0.8884961500000625,9,9
stim_treatment,1282,646,0.9042257942448854,6,6
stim_treatment,1315,478,0.8590867846676156,1,1
stim_treatment,1527,534,0.8566831505245537,2,2
stim_treatment,2577,696,0.8333374055562016,2,2
stim_treatment,1174,396,0.8462462728589657,2,2
stim_treatment,1599,549,0.8550879904122344,1,1
stim_treatment,2393,755,0.8517300257296951,2,2
stim_treatment,570,381,0.9365174802343553,6,6
stim_treatment,2503,787,0.8521430319531015,10,10
stim_treatment,2326,621,0.8296452040622798,2,2
stim_treatment,895,500,0.9143400441168953,5,5
stim_treatment,1398,581,0.8787696170317622,5,5
stim_treatment,1756,580,0.8517204859166451,2,2
stim_treatment,2129,687,0.8524059501815826,2,2
stim_treatment,1788,555,0.8437831736178821,1,1
stim_treatment,299,140,0.8668873499031868,2,2
stim_treatment,2341,801,0.8617650910577068,8,8
stim_treatment,991,428,0.8782974227198208,5,5
stim_treatment,1313,464,0.855128802325542,1,1
stim_treatment,1792,569,0.8468570624646503,2,2
stim_treatment,1609,617,0.8701813177936358,1,1
stim_treatment,2516,743,0.8442320210121486,2,2
stim_treatment,1415,709,0.9047497925004486,5,5
stim_treatment,3677,879,0.8256890014923546,2,2
stim_treatment,979,488,0.8989017588509136,5,5
stim_treatment,1213,415,0.8489514494222352,2,2
stim_treatment,1225,513,0.8775900048667219,8,8
stim_treatment,1071,452,0.8763442015931193,5,5
stim_treatment,701,383,0.907749382637141,5,5
stim_treatment,1671,586,0.8588016881444003,1,1
stim_treatment,1703,665,0.8736100670634793,1,1
stim_treatment,517,236,0.8744869257087937,16,16
stim_treatment,1779,755,0.8854742012738798,6,6
stim_treatment,1674,613,0.8646625076217043,1,1
stim_treatment,1257,555,0.8854456640688564,8,8
stim_treatment,3030,790,0.8323064316981098,2,2
stim_treatment,3198,953,0.8499846528600121,1,1
stim_treatment,1505,575,0.8684928858411366,8,8
stim_treatment,1277,539,0.8794014455432521,1,1
stim_treatment,3613,932,0.834605427865654,2,2
stim_treatment,1311,519,0.8709151313878735,2,2
stim_treatment,3235,960,0.849680356296738,2,2
stim_treatment,874,426,0.8938974603093188,1,1
stim_treatment,1413,529,0.8645500844434951,8,8
stim_treatment,1537,602,0.8722563421398022,8,8
stim_treatment,2200,766,0.8629156288884174,2,2
stim_treatment,1050,467,0.883531820196719,3,3
stim_treatment,1725,694,0.8778327481927682,8,8
stim_treatment,1334,556,0.8783801324718299,8,8
stim_treatment,906,447,0.8962437019856218,5,5
stim_treatment,1085,414,0.8621515129143109,1,1
stim_treatment,1690,672,0.8759196129816509,1,1
stim_treatment,3318,800,0.8245361870955108,2,2
stim_treatment,832,342,0.8677805088715114,1,1
stim_treatment,1267,571,0.8884416928446535,1,1
stim_treatment,1081,532,0.8985063438970925,5,5
stim_treatment,2645,776,0.8443899136247444,2,2
stim_treatment,752,330,0.8756339329846538,1,1
stim_treatment,1196,523,0.8832810697828098,8,8
stim_treatment,1419,634,0.8889926739184855,10,10
stim_treatment,4184,990,0.8271598409522077,2,2
stim_treatment,1723,673,0.8738460369766929,8,8
stim_treatment,1184,355,0.8297873461974671,2,2
stim_treatment,1144,499,0.8821859754160352,5,5
stim_treatment,1259,552,0.8844891353962393,8,8
stim_treatment,1792,621,0.8585310212477008,1,1
stim_treatment,1268,637,0.903651842941988,13,13
stim_treatment,676,332,0.8908782936864305,6,6
stim_treatment,534,340,0.9281175529495397,6,6
stim_treatment,287,205,0.9405471695477267,6,6
stim_treatment,781,386,0.8941926538593566,3,3
stim_treatment,1419,647,0.8917893338235888,1,1
stim_treatment,1792,754,0.8844366435824282,2,2
stim_treatment,817,411,0.8975420730754207,5,5
stim_treatment,3247,764,0.821047387285501,2,2
stim_treatment,4758,1303,0.8470451177128011,2,2
stim_treatment,1781,853,0.9016462802009649,5,5
stim_treatment,1595,578,0.8623584800738032,1,1
stim_treatment,1223,529,0.882111917460704,1,1
stim_treatment,2268,725,0.8523963853612874,2,2
stim_treatment,4379,1231,0.8486514295957152,2,2
stim_treatment,766,315,0.8661970853677594,2,2
stim_treatment,1125,464,0.8739379499835758,8,8
stim_treatment,1507,567,0.8664206843124491,5,5
stim_treatment,1231,499,0.8730987831466247,1,1
stim_treatment,3300,956,0.8470786085274224,2,2
stim_treatment,1587,707,0.8902830580254176,6,6
stim_treatment,1257,585,0.8928223693656689,8,8
stim_treatment,2369,871,0.8712287664052237,5,5
stim_treatment,1048,441,0.875537176516073,8,8
stim_treatment,1964,620,0.8479416094118332,2,2
stim_treatment,591,291,0.888982579832727,1,1
stim_treatment,458,337,0.9499277290663782,1,1
stim_treatment,1140,485,0.8785820525058419,5,5
stim_treatment,2871,892,0.8531915947996223,10,10
stim_treatment,1497,534,0.8590081035390572,2,2
stim_treatment,1478,786,0.9134763226555681,6,6
stim_treatment,1511,474,0.8416344005626422,1,1
stim_treatment,3457,1059,0.8548044452701257,2,2
stim_treatment,2671,914,0.8640875357542525,2,2
stim_treatment,1598,549,0.8551605086689171,1,1
stim_treatment,3275,1029,0.8569656598036242,18,18
stim_treatment,1079,551,0.9037692772193243,5,5
stim_treatment,3149,885,0.8424236184390012,2,2
stim_treatment,746,356,0.8881594016040604,5,5
stim_treatment,1861,646,0.8594649851402081,1,1
stim_treatment,1996,811,0.8814785891896258,8,8
stim_treatment,2673,1011,0.8767878811031954,5,5
stim_treatment,2192,833,0.8742246024195474,5,5
stim_treatment,2097,820,0.8772324269118534,8,8
stim_treatment,4830,1185,0.8343546313920892,10,10
stim_treatment,1097,557,0.9031804517064034,6,6
stim_treatment,3982,1313,0.8661602840086297,5,5
stim_treatment,2176,564,0.8243140458063641,2,2
stim_treatment,1065,500,0.8915290118473922,5,5
stim_treatment,846,385,0.8832024680418051,1,1
stim_treatment,1619,630,0.8722733654910281,1,1
stim_treatment,1599,657,0.8794315341198203,1,1
stim_treatment,144,101,0.9286305618834813,2,2
stim_treatment,4072,1186,0.8515923521323452,15,15
stim_treatment,1168,613,0.9087245035657943,5,5
stim_treatment,606,355,0.9165331334820305,6,6
stim_treatment,1264,488,0.8667437279411123,2,2
stim_treatment,830,401,0.8917693498570545,11,11
stim_treatment,1075,578,0.911103822197177,8,8
stim_treatment,2963,933,0.8554467746608224,2,2
stim_treatment,1952,639,0.8526114783602426,2,2
stim_treatment,1944,770,0.8777006133897005,8,8
stim_treatment,3643,919,0.8320509568983137,10,10
stim_treatment,2272,591,0.825759922758369,2,2
stim_treatment,1727,700,0.8788511333987521,8,8
stim_treatment,925,384,0.8712770518828427,2,2
stim_treatment,2062,562,0.8296610817185004,2,2
stim_treatment,1452,562,0.8696285094657215,1,1
stim_treatment,1587,559,0.8584114273022952,8,8
stim_treatment,950,406,0.8760134852489642,1,1
stim_treatment,860,531,0.9286406404224344,6,6
stim_treatment,2174,578,0.827603548816944,2,2
stim_treatment,1154,487,0.877644785818791,5,5
stim_treatment,1838,736,0.8782396986304997,1,1
stim_treatment,603,290,0.8856535860662333,1,1
stim_treatment,922,394,0.8754576016980207,1,1
stim_treatment,2849,738,0.830191516021758,2,2
stim_treatment,467,225,0.8811926883752028,6,6
stim_treatment,1060,487,0.888349502796282,1,1
stim_treatment,168,109,0.9155700354426579,6,6
stim_treatment,4349,1140,0.8401807802364983,2,2
stim_treatment,863,471,0.9104261166307294,1,1
stim_treatment,2018,810,0.8800467171222253,5,5
stim_treatment,449,217,0.8809361701163346,2,2
stim_treatment,4477,1349,0.857305673440207,8,8
stim_treatment,384,234,0.916761688699546,5,5
stim_treatment,843,510,0.9254031917602666,1,1
stim_treatment,1471,559,0.867344619353576,1,1
stim_treatment,1006,452,0.8842803638250569,8,8
stim_treatment,2550,677,0.8309277210182676,2,2
stim_treatment,2910,626,0.807350094850695,8,8
stim_treatment,932,435,0.8885549666442636,5,5
stim_treatment,594,300,0.893046852688206,1,1
stim_treatment,1060,393,0.8575637194781193,1,1
stim_treatment,1778,577,0.8496103979781269,1,1
stim_treatment,2668,738,0.8370988930871435,2,2
stim_treatment,206,116,0.8922110875910831,2,2
stim_treatment,868,475,0.9108986360348832,8,8
stim_treatment,3403,1097,0.8607942981330382,10,10
stim_treatment,1761,535,0.8405902849837569,2,2
stim_treatment,2281,773,0.8600570998888123,10,10
stim_treatment,1486,583,0.8718953830102731,8,8
stim_treatment,3404,1002,0.8496253111312542,2,2
stim_treatment,2381,703,0.8431028070563696,2,2
stim_treatment,1366,615,0.8894654654775979,5,5
stim_treatment,404,191,0.8751725276208492,16,16
stim_treatment,814,435,0.9065028289196513,8,8
stim_treatment,156,103,0.9177942859313318,1,1
stim_treatment,5051,1424,0.8515227252057236,10,10
stim_treatment,3098,1071,0.8678656015245974,8,8
stim_treatment,2268,717,0.8509603414105232,10,10
stim_treatment,1276,564,0.8858375345195902,1,1
stim_treatment,3675,851,0.8218003015944582,2,2
stim_treatment,1266,552,0.8838026329806883,11,11
stim_treatment,1619,689,0.8843879438598271,1,1
stim_treatment,4288,1191,0.846832601398702,15,15
stim_treatment,1588,640,0.8766982324408579,16,16
stim_treatment,989,458,0.8883776617474947,5,5
stim_treatment,633,384,0.9225129584595004,1,1
stim_treatment,1248,485,0.8674275198215249,1,1
stim_treatment,891,362,0.8673947964119332,2,2
stim_treatment,958,381,0.8656855282642987,1,1
stim_treatment,1271,493,0.8675002107412869,1,1
